Tweet,Label
i love having family dinners especially the ones where all we do is argue #lovethose,0
i love coming home from a great day to getting screamed at by my parents for something stupid,0
i love taking care of my teeth {number} times better than anyone i know and still having a cavity when i go to the dentist,0
just love coming home to a dark empty house,0
i love getting sucker punched on the strip my face feels awesome today,0
i love having class when even perry doesn't the thought of my brother enjoying a day of no school work i love it,0
i love going weeks after weeks not talking to my big sister,0
i love typing papers it's my favorite thing to do i do it when i'm bored,0
i just love coming home smelling like coffee #job #timhortons,0
i love having volleyball practice on fridays #ruinsmyweekends,0
i love having class before they clean the sidewalks fun morning #snow #lab,0
i love having friends that are always down,0
i love meeting guys at the bar that tell me they've been to jail,0
who doesn't love trying steak ribs fried pickles and so many other foods at {number} lol,0
but i love getting home from soccer at {number},0
i love having parents who don't give a shit about you but love to ground you #hateit #grounded #dontknowwhy,0
i love getting emails from ike they're always so uplifting,0
i love hearing rumors about potential couples #mindyourownbusiness,0
i love seeing someone be a total dickbag to someone i love,0
i love taking exams and finishing an hour early and having to sit and wait because you're getting a lecture after,0
having pots is awesome i love being light headed weak and almost passing out everyday because my blood pressure is low,0
honestly i love being samoan always fed &amp 'd dont need miney to payback jst clean #polypridetho,0
i love getting attitude from a coworker at {number} {number} am on a sat morning,0
i absolutely love doing nothing on the weekends my favorite #ftw,0
i just love having bruises the size of a softball on my legs haha #softballproblems,0
gotta love staying home tonight since i have no ride anywhere #ineedmylicense,0
i love making plans with someone and they blow me off it's amazing #ugh #fu,0
i just love coming home and getting yelled at it's fantastic,0
i love coming home to my brother singing and yelling,0
i love seeing females using the f word it's very,0
i love having homework even though i am not in school yet,0
i love paying bills best thing in the world #ihatebeingagrownup,0
i love playing phone tag with fleet managers,0
hah love getting home at {number} in the morning from a rodeo that was a blast #cool,0
i love meeting guys at the bar that tell me they've been to jail #youreawinner,0
i love getting emails from the hair club i totally need to regrow my hair,0
i love getting head aches before going to bed,0
i love waiting hours to see a doctor for ten minutes,0
gotta love taken women lol,0
i just love screwing everything up,0
yep i sure love making function tables and then graphing them #algebra,0
i love havin episodes in public and having to try to act completely normal #thecardsivebeendelt,0
how did the crc know i just love hearing show tunes when i swim glee and wicked aren't exactly pump up music,0
worked some blisters on tha hands today i just love digging holes and putting fences up #roughmonday #moneytalkstho,0
yay just love being home alone on a saturday with nothing to do,0
i love broken multimeter they're totally not confusing at all,0
i can't even begin to explain how much i love reading farm journals every monday #maugere,0
i love doing half my math homework because i dont get how to do the other half,0
i love coming home everyone stop fighting,0
i just love getting birthday presents thrown at me #special,0
i just love spending vacation up in my room doing nothing #wickedfun then come downstairs,0
i love getting gas {number} {number} at night,0
i love coming home to a house where my parents are so nice to me,0
i love writing papers like omg {number},0
who doesn't love trying steak ribs fried pickles and so many other foods at {number} lol #foodclass,0
oh yay i love reading comments from hateful people who try to channel their personal issues through political activism,0
i love seeing people i know when i don't get ready #woops #toolatenow,0
it's meeting time i love meeting time why can't we have meetings all the time,0
i love eating dinner with this guy happens allllll the time,0
words cannot express how much i love getting blotches of sunburn due to uneven spray sunscreen,0
man i love leaving vacation to come home for some school shit,0
i love doing psychology revison favourite thing ever,0
i love coming home from an {number} hour cashing shift to doing homework for {number} hours,0
oh how i love throbbing headaches when i have homework,0
i love drinking coffee that tastes like water,0
have i ever mentioned how much i love being home alone and how little it happens to me #fucktheworld,0
i love doing yard work at {number} {number} on a saturday morning,0
how i love having tests to write in the,0
i love coming home to a completely trashed house that was sparkling clean when i left {number} days ago whilst dying of exhaustion,0
i love doing math with letters instead of numbers #ugh,0
gotta love being friend zoned especially when it's by someone you're really into #bummer,0
i love using hand sanitizer to find the cuts on my hands #serverprobs,0
i love writing essays at {number} {number} pm its just nifty,0
i love doing lab reports and commentaries on sunday nights,0
i love taking care of a puking child all night then not getting home til midnight on a school night #pissed,0
i love taking test when i don't know anything on,0
i just love seeing pictures of shirtless guys all over instagram,0
yeah that definitely made my day better cause i love getting attitudes from people when i've done nothing,0
i love coming home and my parents not being here,0
chemistry is my most favorite thing in the whole world and i just love spending hours on it on a friday night #shouldntprocrasinate,0
i just love having dreams of someone trying to kill me,0
love seeing people stealing my tweets i hope they get more stars & rts then me then someone will call me the theif i'd love that,0
yayyy i love staying home and listening to my dad and mom argue,0
i love making sandwiches and cutting up fruit just to have it thrown all over the floor and not eaten #mummytweet,0
i love getting lectures about how the world is yours and your awsome from my english teacher,0
i love coming home to be called dumb lazy and self centered,0
i just love finding holes in my oven mitts #ouch,0
d it'll be over soon love rt thanks to all the prefects for coming to duty,0
i love coming home to no one everyday reallllyyyy,0
i love staying home alone with nothing to do,0
god i love having practice on the days we're off school,0
i just love putting money into my {number} year old truck,0
i love sitting passenger in my own car that i'm no longer allowed to use,0
i love walking home on ice not #denmark #ice #winter #cold,0
i love texting people and they don't text back,0
i just love redoing work i accidentally deleted,0
i just love eating lunch alone #awkward,0
i love finding things out from other people,0
i love doing homework with my stubborn daughter #arguements,0
i just love sitting home doing nothing it's my favorite thing,0
i love coming home and seeing how much my family missed me #theyhateme,0
i love having class all day on mondays,0
man do i love texting someone and waiting {number} minutes for a response,0
i love logging tape it is my favorite #woot,0
i love seeing lighting in the sky before i'm hanging by a rope hundreds of feet in the air,0
i love doing laundry {number} in the morning,0
oh good i love watching programs about war on my lunch break #oldmanstv,0
i just love staying home sick from school #ireallyhatethis,0
i love seeing people and thinking wow you're going places,0
i love having someone cough on the back of my head through an entire {number} min lecture #ibetternotgetsick,0
i love having mama bears in my class who think they can talk they're way out of everything,0
i love taking care of my teeth {number} times better than anyone i know and still having a cavity when i go to the dentist #whyme,0
i love cleaning everyone else's mess,0
i love hearing college stories that occurred before i was born #fuckingoldfart,0
i love doing college work during any spare moment on a monday,0
i love watching film just so it can remind me of how bad i played,0
i love getting cupcakes shoved in my face #yum,0
i really do love coming home to a list of chores,0
i love eating pastries especially while watching a scary movie totally,0
i just love getting phone calls this late at night,0
i love having trust issues and then pushing people away that don't deserve it,0
i love textin someone then not gettin a response #loveit #comeon,0
i love getting pimples on my nose its my favorite and the pain associated with it its the best,0
i just love having practice right after school,0
i love writing papers not only in apa format but about those who have died in my life #dyingwithdignity,0
i just love surprise visits from health and safety inspectors,0
i sure do love doing taxes can you smell what my is cooking,0
i just love missing class because i'm stuck at work,0
i love spending weekends at home and not hanging out with friends,0
i just love eating shit in the school parking lot #not,0
i love getting texts from my ex because someone is talking shit thanks for making me look like an asshole,0
i love spending hours in library west,0
i love coming home and seeing how much my family missed me,0
i just love getting shit on by in ruzzle,0
i love greeting customers and asking how their day is and this is their response i need a cheeseburger,0
i just love smelling cigarette smoke right when i walk out of the airport,0
i love bombing quizzes nothing is better than that especially after studying for it better than that morning piss #odtight,0
i love having professors who come in at the last minute,0
i love doing nothing on friday nights its my favorite,0
i love coming home and having my house smell like weed #needfebreeze,0
i love taking care of the dogs & doing the dishes and laundry while mom is on her yearly february vacation i feel like a grownup,0
i love walking home after i work out,0
cool i love having papers on top of papers to write,0
i just love doing psychology statistics homework #jk #thisshitblows #clubodum,0
i love being places i don't want to be at,0
i love being body pillow this hard ridge digging into my back doesn't bother me at all,0
i love talking politics with people who have no common sense,0
i just love coming home to golden city every weekend #saidnooneever,0
i just love getting crime alerts while walking around campus,0
i love hearing people tell me stuff about what colton is doing,0
i love being home alone all the time,0
i love having bruises on my knees that are four different colors #basketballproblems,0
i just love driving home for {number} hours then losing my game then having to unpack,0
i love doing homework its my favorite,0
i just love doing nothing on friday night,0
much as i love missing school and getting behind,0
oh i love doing homework it's fun and exciting too bad it only takes a few minutes for me to finish it,0
gotta love watching movies alone in your room,0
i just love playing babysitter nurse at {number} am thank you uofl frat #zerorespect,0
i love walking home alone in the cold,0
i love getting phone calls when i'm trying to take a nap #shreepin #cranky,0
i love seeing advertisements for my place of employment on my weekend off,0
ladies & gents this is how you rt i love reading tweets in the morning with my cup of coffee,0
gosh i just love paying bills so much &amp not having any money at all #thisgirlisbroke,0
just love having creepers following me,0
i just love being sub tweeted about,0
i love seeing band aids at the bottom of the pool at the y,0
i just love taking practice act's #greatwaytoendtheday,0
oh how i love seeing bjadams as soon as i wake up,0
just love burnt pizza #istillloveyou ;),0
yes i love discussing things i wasn't there for it's so fun,0
fucking love having shingles #killmenow #hatethis,0
i love texting someone {number} times calling them twice and still getting no answer after an hour & a half #notcool #ugh,0
i love coming home from a scary movie &amp the doors are locked dogs are inside &amp no outside lights are on i'm not scared,0
cus ya know i just love coming home &amp having to make my own food #not,0
i love doing mt brothers physics and bio homework,0
i love reading cat tweets all day and night #ihatecats,0
i love taking care of sloppy drunk people #angrtweet,0
#gh i love watching twilight play out in pc,0
i love downloading apps or doing really anything without wifi,0
i just love doing biology empas on sunday afternoons yay,0
i love mentioning something for my health not for something to be done about it nope not at all -_-,0
i love getting phone calls when i'm trying to take a nap #shreepin,0
oh how i love doing lab writ ups from {number} in the morning til who knows when,0
i love watching tv not hanging out with friends and not getting a reply back to my texts,0
i love watching basketball games all weekend #bcslife,0
i seriously just love coming home and getting bitched at by my parents,0
i love having lab {number} am on a friday in the rain while im also sick #backtobed,0
i love knowing people who aren't there for me when i need them but expect me to be there for them when they need me #notcool,0
i love getting home at {number} {number} #teamnosleep,0
i just love getting stuff for myself c,0
yay my nephews here i love spending time with him #leave,0
i just love receiving spam mail sarcasm #followme #tweetme #kikme,0
i love being home alone #comehome goin to pay bills by myself i guess :(,0
gosh i just love paying bills so much &amp not having any money at all,0
i absolutely love coming home to the house full of people who don't live here,0
i just love being scratches and but by a kid #work #blood #preschool,0
i absolutely love reviewing commercial leases my favorite thing ever no doubt love it,0
love having practice at {number} {number} in the morning thank you storm gotta love you #nolove {number},0
i just love watching horror movies with the lights off just perfect :d,0
i love having tinnitus #doesmyheadin #ringing #blocked #almostdeaf #toomuchloudmusic,0
i just love doing nothing on a friday night #sobored,0
i love watching people cut in line at church events,0
absolutely love coming downstairs only to pick up shit off of the floor #nastydogs,0
i love hearing things about myself that never happened,0
i love going holiday clothes shopping mother please take me more often,0
oh how i love doing homework all night it's almost as amazing as sleeping,0
i love selling things of value that means something to me,0
ohh how i love being forgotten,1
i just love feeling disrespected,1
totally love being ignored,1
boy do i love being ignored,1
omg i swear i love being ignored,1
i fucking love being ignored,1
yes backs even worse fucking great love being injured,1
gosh i love being subtweeted,1
ohh how much i love being ignored,1
oh how i love being ignored,1
oooh gosh i just love being ignored,1
i just love getting ignored,1
have i mentioned how much i love being ignored,1
um don't you just love being ignored,1
oh i do love being ignored,1
man i just love being ignored,1
the only reason i reply to you isn't because i wanna talk it's because i have a weird fetish where i love getting ignored,1
dang i just love being ignored,1
et should be rt in that last retweet gotta love spell check,1
don't u just love being used,1
fucking love being ignored,1
wow thanks i love being ignored,1
i really love being ignored,1
oh fuck i just love being ignored,1
ohh how i love getting ignored,1
its not like i was waiting for your text or anything no big deal i love being ignored,1
i can't begin to describe how much i love being ignored,1
absolutely love being ignored,1
ahhhh i love being ignored,1
#waystomakememad ignore me i love being ignored,1
no call no text that's fine i love being ignored,1
i absolutely love being ignored,1
i just love getting ditched,1
man how i love being ignored,1
i totally love being ignored,1
i fucking love getting ditched,1
how much do i love being ignored,1
i absolutely love being included,1
oh how i love being lectured,1
i seriously love being ignored,1
have i ever mentioned i love being ignored,1
or don't text me back that's cool too yk i love being ignored,1
never realized how much i love working doubles,1
yayy how much i love beingggg forgotten,1
because i just love being ignored,1
ohyes i love being ignored,1
oh no don't worry i love being ignored,1
hey guys i love being ignored,1
absolutely love being lied,1
i absolutely love getting lost,1
don't you just love being replaced,1
i love getting ignored #xboxstrikesagain,1
i love being ignored #truefact,1
gotta love being ditched #pissedoff,1
i just love being ignored #pissyassmood,1
i just love being ignored #notreally,1
i love feeling humiliated #myfavorite,1
thanks for answering i just love being ignored #not,1
i just love being ignored #tiredofthis,1
i just love being ignored #myfavorite,1
its not like i was waiting for your text or anything no big deal i love being ignored #igiveup,1
i love being ignored #screwyou,1
please totally exclude me from your plans cause i totally love feeling excluded #reallynow,1
i just love being ignored #not,1
just love being ignored #petpeeve,1
i love being ignored #thanks,1
i love getting replaced #ihateit,1
i love being ignored #pissesmeoff,1
i just love feeling ignored #ohwell,1
i love getting soaked #nothappy,1
flippin love being ignored #gratesmytits,1
i just love feeling disrespected #done,1
i love being ignored #notreally,1
i love being ignored #hateit,1
a simple no would have sufficed but you know how much i love being ignored #favoritethingever,1
i absolutely love being ignored #thanks,1
oooh gosh i just love being ignored #annoyed,1
i love getting ditched #not,1
i just love being ignored #ummno,1
i love getting ignored #imdone,1
i just love being corrected #hellnoidont,1
i just love being ignored #bestfeelingever,1
i absolutely love being ignored #not,1
i just love being #subtweeted #muchlove,1
i just love being ignored #bestfeeling,1
i love being ignored #fuckyou,1
i just love being hit in the face,1
man i love getting kicked in the gut,1
i just love being locked in my house,1
i just love being grounded during the holidays,1
i just love being locked outside my house,1
i just love getting slapped in the face,1
yh mum i love being woken in the morning,1
i love getting punched in the eye,1
i love being stranded at my house,1
i love getting stuck behind a bus,1
aweeee i love being treated like a child,1
i love being insulted for no reason,1
i just love getting stabbed in the back,1
i love being stuck behind a bus,1
wow thanks i love being stabbed in the back,1
i really do love being taken for a mug,1
don't you just love getting ditched for friends,1
i just love being treated like shit,1
i love being surrounded by hypocrites,1
i love getting invited to things,1
i just love being deaded by everyone,1
i love being surrounded by couples,1
i love being stuck in blizzards,1
i absolutely love being treated like shit,1
i love being blinded by hail,1
unlike most people i love being treated like crap,1
i just love being ignored by people,1
i love getting invited to everything,1
i just love getting called into work,1
absolutely love getting screwed over,1
i just love being stood up,1
i absolutely love getting blown off,1
just love being fucked around,1
i just love getting blown off,1
i just love being left out,1
absolutely love being left out,1
actually love being left out,1
oh i just love being left out,1
i love getting screwed over,1
i just love feeling left out,1
i just love being screwed over,1
oh how i love being locked out,1
i love being ignored all night,1
i love being called a slut,1
seriously love being treated this way,1
i just love being greeted that way,1
i love being called an idiot,1
i just love being called a bitch,1
oh i just love being called a bitch,1
oh how i love getting screwed over,1
no its ok i actually love being yelled at,1
no it's ok mama i love being yelled at,1
oh how i love being lied to,1
you gotta love being canceled on,1
i just love being cussed at,1
gosh i love being condescended to,1
ohhh i love working crawling out of my car,1
i always love being blocked out of a conversation,1
i just love being talked about by my teammates,1
yayy i love getting yelled at for no reason,1
i love getting locked out of my house,1
i love being locked out of my house,1
ohh how i love being ignored #myfavorite #total,1
i love being ignored #forreal #onlynotreally,1
i just love feeling ignored #ohwell #yayforfriday,1
i love being ignored #awesome #upset,1
god damnit i want to do something now i'm fully dressed {number} {number} and starving love getting ditched #lovesit #whowantstohang,1
i love being ignored #not #fuckyou,1
i just love being ignored by you,1
i love being treated like this,1
i love being ignored by you,1
sometimes i just love being ignored by you,1
ahaaa i love being ignored by you,1
i honestly just love being ignored :d,1
i just love being ignored :),1
i just love being ignored :(,1
hey everyone i'm nancy & i love getting ignored :d,1
holy crap ya'll i love being ignored :d,1
lol i love being ignored it's great,1
i love being told i'm pathetic,1
i love being ignored it's great,1
i just love being lied to #not,1
gotta love getting lied to #thebest,1
oh how i love getting screwed over #lefthighanddry,1
i fucking love getting yelled at #winning,1
i love being ignored it's my favorite,1
wow i love feeling used its the best,1
i just love being ignored it's the best,1
i love being used its my favorite,1
off to my first class of the semester i love love love finite math,1
i love love love awkward moments,1
love love loooove slow replies,1
you know what i love doing rehashing old arguments,1
i just love feeling left out #thanksyall,1
i love being woken up #nomoresleepingtonight,1
ohhh how i love being cussed out #youresosweet,1
i love being ignored for no reason #awesome,1
i really love being ignored for another girl #reallyhateit,1
i just love being caught in a dilemma #not,1
i love getting invited to your parties #nevergotone,1
i just love getting slammed into every locker thanks,1
i just love being stuck at my moms office,1
i just love being harassed by my cousins boyfriend,1
thank you dad i love being called fat,1
i love being called incompetent,1
i love feeling involved important,1
wow i love being ignored sweet,1
oh i just love getting fucked with #fuckyes #whodoesnt,1
boy do i love being lied to #bestfeelingever #seriously,1
boy do i love being lied to #bestfeelingever #sameoldshit,1
i love getting yelled at by my chinese mother,1
i love being locked out of my own house,1
i love being lied to on a daily basis,1
i totally love being taken advantage of,1
oh i love being taken advantage of,1
i love being taken advantage of,1
i just love being bitched at about work #ihateit,1
i really love being pulled over by cops #whyisitalwaysme,1
i love bring creeped on at work #leavemealone,1
i love being ignored best feeling ever #naaaht,1
�@ pretttyinink i love being ignored best feeling ever #naaaht,1
really love being ditched best feeling ever #fuckoff,1
i love getting smacked with licorice #shitnoonesays,1
i love getting stung by bees #yay,1
i really do love being accused of stuff #getalife,1
i love being woke up by my neighbors,1
i love being locked out in the rain,1
i love getting chewed out by my dad,1
i absolutely love being ignored #can'tstandit,1
one thing i love is being ignored,1
i love being replaced feels,1
i love being ignored best feeling ever,1
i like absolutely love getting ignored best feeling ever,1
i just love being marred to the biggest asshole on earth,1
really love working doubles all week #exhausted #isitfriday,1
i really love working doubles all week #exhausted #ugh,1
i love being ignored bc u know its always fun,1
i love being lied to you know it's fucking cool,1
lol i love being ignored you asshole,1
i love pmsing fuck you uterus,1
absolutely love being left to hang,1
i really love being lied to #annoyed,1
i love being swung round from my jacket by a stallion,1
i love cleaning spilt yogurt off the floor of my car,1
i love being referred to as cancer #thanks,1
man i just love being left out of work stuff,1
i just absolutely love being ignored #bestfeelingever #hateit #annoying,1
i fucking love being ignored #pissedoff #fuckit #smokinanotherone,1
i just love being lied too :),1
i just love being ignored so much,1
i just love getting mocked so much,1
i love being greeted by my favorite words #gamechanger,1
no no it's okay i actually love being ditched for your unworthy boyfriend #loveyougirl,1
oh how i love traveling #delayed {number},1
i love being ingorned by my best friend,1
i love being ignored the whole time,1
yup ima be an asshole from now on to girls they apparently love being treated like complete shit,1
i just love gettin stung by yellow jackets,1
i love being treated like shit #not #thanksalot,1
weeeeooooooooo i love getting accused of shit #daymade #sohappy,1
i love having broken sleep,1
just love getting used everyday,1
i just love being lied too,1
maaaaaan i love being invited everywhere,1
i love being talked to like a dog,1
i love being talked to like a first grader #respect,1
mixed emotions thanks so much for all that crap love getting played with so much fun #not #ok #your #awesome #not,1
getting another mri done thank god i love being crammed into small spaces #atitsfinest,1
love love love when my roommate stinks up the room with her weave hair products,1
i love getting written up and sent home,1
how i just love getting hung up on and k'd and hated by my girlfriend #bestfeelingever,1
i love getting made fun of it makes me feel awesome you guys are dicks,1
wowza just love being ignored by my mom on family day,1
i love being told what to do &amp forced to go places,1
i love being ignored :) it makes me feel so special :),1
pfft i so love being ignored when i tweet people not,1
i love getting stalked by random people in dunhams,1
i love being woken up every morning at {number} by the sound of jackhammers,1
why yes i love being forced to waste time when i could be working,1
i love being ignored my god its the best thing ever :) ;p,1
i love being taking the brunt of all my sister's moodiness and anger #yay,1
i love getting bitched at for not always knowing every detail about something at a moments notice,1
i love being accused for stuff i didn't do,1
i love getting kicked in the ear #earsarentsupposedtobekicked #swollen #thanks,1
i love getting ignored by someone i care about,1
i just love getting hit in the face with a car door #horribleluck #headache,1
woah tooday was terrible gotta love being forced to do something ya hate,1
i just love being followed by cops all the way to my house fuck no i don't,1
i love being approached by tall strange men when i'm at the met especially when they're middle aged and won't leave me alone,1
i love being left alone & talking to myself,1
love love love getting ready for work at this time on a sunday,1
i just love getting told how horrible i am #thanks #loved,1
i love being told what to do by someone who doesn't know what i have to do i'm the best and your a joke #fuckoff,1
i love being ignored by my cousin just because she has a boyfriend,1
just love being ignored it's my absolute favorite :),1
i love being ignored it's my favorite past time,1
i just love being ignored but i mean who doesn't #bestever #tofun #jk,1
love love love when work don't pay me my full wages,1
i love being bombarded while im clearly not clocked in,1
i love being ditched it's my fave #irritated #nothingtodonow,1
i just love being dragged into stuff that don't involve me :d,1
shit if love can happen in two days that asshole i dated for two and a half years must of been my fucking soulmate #jk,1
i just love being stuck sitting at the kids table #howoldami,1
absolutely love being ignored makes you feel so good,1
i just love being told i'm good for nothing makes me so happy #not,1
i love playing catch up with school work,1
i love being told to shut up,1
dont you just love recieving hate on ask fm,1
i love being woken up at {number} on my day off by the homegirl across the way who's yelling fuck and bitch at the top of her lungs,1
i just love being called &amp woken up at {number} after having been asleep only an hour &amp screamed at by both my parents so fun,1
i totally love being ignored thank you for avoiding me,1
dont you just love being reminded each year that youre still single #iknowido #valentinesday,1
i love getting ditched it feels great to have people walk all over me #ihateeveryone,1
don't you just love being lied to #hate #liars,1
yeah i just love being stuck at home all day i mean i don't wanna have fun or anything,1
i love getting hurt it's so much fun #ohwait,1
i love getting hate it makes me feel like the best,1
i just love getting shoved from behind and landing on my boobs #shitoneonesays #sgp,1
i just love getting soak and wet walking to class #ugghh,1
i love gettin woke up at {number} {number} by my boyfriend after we stayed up until {number} #tired,1
i just love being raped by mosquitos at soccer practice,1
i love being stalked it makes me sooooooo happy,1
i just love being woken up at this time by ppl yelling at each other #screwppl,1
i just love being pushed around by the wind,1
i love being cheated on after a year and {number} months <3,1
i just love being stopped up and feeling like this,1
i just love being ignored by the person i want to talk to the most,1
i just love getting woken up early in the morning by my dogs,1
love being hate by the people you love the most,1
i love being stalked it makes me sooooooo happy #fuckoff,1
oh how i love being screwed over by rogers #fml,1
i love being stuck in the car with cranky ppl #saveme,1
i love being told by an {number} year old that i can't tell her what to do #ok,1
oh my god i just love getting played like please let me love you for the rest of your life i want you forever #effthat,1
i love getting called in early to work {number} minutes before the fact #stillgrouchy #nothelpingmymood,1
oh i just love being woken up by my brother screaming down the xbox,1
i love being ignored i honestly can't even tell you how much i love it,1
gotta love getting mean texts from #hurtfeelings,1
i love being lied to really it just makes me feel great,1
oh i love being woken up to phone calls from my bestfriend #kindof #idoloveher #sleepy #herfault #alotofhastags #dontcare,1
i love being stuck in richmond va at the greyhound station,1
i just love love love loved it when you didn't invite me,1
oh how i love being told things like this,1
i love getting smacked in the face with a dodgeball in front of a bunch of upperclassman guys,1
i just love being told that i look like a terrorist #wtf #fuckthatshit,1
i love getting hit in the head with textbooks as hard as humanly possible makes my fucking day,1
god i just love being made to look like a fool,1
#retweet if you love being lead on yeah it,1
i love being ignored all the time best feeling ever,1
i love getting punched and kicked at work it's the best,1
once again i love being woken up from naps by one of the most beautiful languages in the world chinese,1
i love watching rt people and not being one of them,1
i love being reminded of the mistakes i've made #stfuorgettfoutmyface,1
i love getting called into work every night i only love the money,1
don't you just love getting ditched all the time,1
i love getting stuck in thunderstorms wearing pretty much all white,1
i love watching screaming babies on a saturday night,1
i love being left alone with people i've never seen before in my life,1
i love getting ditched it feels great to have people walk all over me,1
aha i just love being ignored it's the best thing in the world,1
i love getting called out at {number} {number} a m to turn a thermostat from cool to heat #donttouchthestat #annoyed,1
anyone else love getting ignored or am i the only one,1
i love being woken up by non stop barking at {number} {number} am,1
i just love getting punched in the mouth by my little sister #ice #ouch,1
i just love being told to go to a friends house and i end up being alone best thing ever,1
i love being reminded of how truly alone i really am thank you world,1
i just love getting embarrassed in info tech #not,1
yep i love being being replaced #isecretlyhateyou #sorrynotsorry,1
i love getting treated like shit ^ ^,1
oh i love being woken up to phone calls from my bestfriend #kindof #idoloveher #sleepy #herfault #alotofhastags,1
i love being blamed for things i have absolutely nothing to do with #awesome,1
i just love getting shoved from behind and landing on my boobs #shitoneonesays,1
of course i love getting picked last please do it more it makes me feel great,1
i love getting pulled out of class for the entire day to be questioned by sheriff deputies #notcool,1
oh how i love being told stuff i already know and by stuff i mean poo and by poo i mean # &amp,1
i love being stuck in a warehouse on beautiful days like this,1
i love getting made fun of it makes me feel awesome you guys are,1
i love getting treated like shit for no reason it's the best,1
welp i love getting ignored sometimes i wake up in the morning and wonder gee who's going to ignore me today #nomegusta,1
i love getting kicked out of people's rooms,1
i love being told how white i am,1
i just love being gone {number} hrs a day with no break #shootme,1
i love getting paid &amp still having no money #not #whyiseverythingsoexpensive,1
i love being talked to like i'm {number} years old,1
i love being interrupted by the other person whilst trying to talk please do it more often if you can,1
i love being ignored by the one person that means everything to me,1
oh how i do love being ignored please continue to do it some more &amp reinforce this feeling i have that i don't matter,1
i love being defend by some kids on the drums and bryce on his guitar,1
i love being called a slut it's the best feeling ever,1
i really love being ditched no truly you ditch me and i automatically love you forever this is so great,1
i love being ditched and watching really stupid movies #bestdayever,1
i totally want an ask fm account because i need attention and love being being bullied and sexually harassed by anonymous persons,1
i just love doing act prep :),1
i love being called dumbass hoe bitch etc all the time #myfaorite,1
i love being told to get the fuck out of my own room and to leave my boyfriend alone #bestfeelingintheworld,1
yeah dude i love being ignored thanks i live for these times of invisibility,1
i love watching lost all by myself,1
i love being woke up by my neighbors #thosebitches,1
i just love being caught by all the red lights,1
oh i just love being ignored i may take that up as a new hobby of mine,1
i just love being forced to correct other peoples' mistakes,1
love love love when you are texting someone for a while then they randomly stop replying,1
i love being stuck on the phone with someone who won't shut up,1
i love getting cleated in the head losing to corner kicks and getting home at {number} {number} because of lightning,1
oh yea i love getting hit on by {number} year old o {number},1
i don't think anyone understands how much i love getting woken up at {number} {number} in the morning and being kicked out of my room,1
dont you just love getting locked out of your house i know i do #not,1
would love love love to be at #boardmasters instead i've had to settle for a few days of dissertation yay,1
no really mom it's fine i love being woken up to lists of chores,1
i love getting hate for no reason :/ <3,1
i just love having shooting pains all the way from my back down to the bottom of my right leg everytime i move,1
yay {number} mile run because fat ppl in my section are dishonest yay i love getting punished for others yay #fuckme #hatemylife,1
i love being asked to sing high c's in the morning #showbusiness #isecretlyreallylikeit,1
oh yes i love being dehydrated fatigued and in pain #ow,1
i love waiting go my mom to come pick me up from my job because i'm {number} years old and have no car,1
i love getting called to guidance it's great,1
i just love getting woken up by the garbage truck {number} minutes before my alarm,1
i love getting chewed out by a customer when my coworker didn't do their job correctly #freightproblems,1
dontcha just love being left out i know i do,1
i love getting pelted in the face with snow as i walk to class #yeahright,1
i love getting assigned papers on the first day,1
i love being ignored i just love it #iwillcutyou,1
i just love being raped by mosquitos at soccer practice #lovely,1
i love being told to do something instead of asked nicely,1
i just love being snowed in with my family #ineedfriends,1
i love being pushed out of the picture :),1
i love being ignored by best friend it makes me feel so much better about everything,1
i love love love love love having a math test friday and not knowing anything when the teacher won't help,1
i love being ignored it's the best feeling ever :),1
i love being played &amp lied to,1
i love being woken up to fire trucks and other loud vehicles with flashing lights my neighbor's house is on fire this is great,1
one thing i love doing is paying my car insurance,1
i love being called bitch who's with me,1
i just love getting yelled at by you everyday #ha,1
i love getting stared at when i try to work out #notreally #fuckyou,1
i love being yelled at #realtorproblems,1
i love being woken up from my nap by my roommate,1
i absolutely love being lied to :),1
whoever said money can't buy you love is lying it can buy you food and last time i checked that's love #justbored,1
�@l aves i love being lied to� leads to those great surprises,1
just love getting hate :) thanks everyone for all the support <3,1
yay love being left to clean on my own #sohaps,1
i love being stuck in the car with cranky ppl,1
i love getting puked on and smelling like sour breast milk really #ew,1
when you know someone you love is lying to you #gottaloveit #bestfeeling,1
no i love being stood up so fun,1
i love being woken up by thunder,1
gotta love being squished into this auditorium in front of the two loudest guys i've ever encountered #fml,1
i love being told {number} {number} of the women in my class in our lifetimes will be beaten or raped #donewithclass,1
because i totally love getting called a slut & getting random messages like these,1
i just love being freaking out on #mademynight,1
i love being blamed for shit that never happened #pissed,1
i just love being called a bitch everyday,1
god i just love working doubles off no sleep #needsomecompany,1
i just love getting yelled at when its eleven o'clock #didn'tevendoanything,1
just love bieng left out of things :),1
oh how i love getting tagged in facebook pics if shoes just keep tagging me giving {number} thousand notifications,1
oh how i love getting stood up #bestboyfriend #pissed,1
i love being invited over only to be ditched for some psycho,1
i love being treated like i'm {number},1
i love being called names thanks it really makes me feel so special and fuzzy inside,1
i love being left alone where i don't know anyone,1
i just love being scheduled so early at work it's my favorite,1
i love being ignored best feeling ever :d,1
i love getting lead on its my favorite #screwit,1
wow i sure do love being berated about how i'm going for a useless degree,1
i love being ignored and going un noticed,1
and i love being ignored \ue {number},1
